,City,Zip Code,Dependents,Tenure Months,Online Security,Tech Support,Contract,Payment Method,Monthly Charges,CLTV
5205,700,1218,0,-0.0965540357978854,1,1,1,1,-1.46443176706532,2492
5206,751,1219,0,-0.9109613101984924,2,0,0,2,0.3502505571160864,4254
5207,782,1221,0,-0.015113308357824713,2,0,0,1,0.9518210711762233,3224
5208,840,1222,0,-0.7888002190384014,2,0,0,1,0.29873485011093664,2070
5209,857,1224,0,0.47353105628253944,0,0,0,1,0.7773323861587803,4112
5210,943,1225,0,-0.9516816739185228,0,2,0,3,-0.5172074769706297,2145
5211,952,1226,0,1.4100994218432374,1,1,2,3,-1.4993295040688086,4994
5212,1021,1229,0,1.5729808767233588,0,0,2,0,1.3423433662152622,5707
5213,1032,1230,0,-1.2774445836787656,0,2,0,1,-0.5238546649712943,5289
5214,1037,1233,0,-0.62591876415828,0,0,0,3,-0.4972659129686364,5575
5215,1085,1236,0,-1.2774445836787656,1,1,0,0,-1.4561227820644893,2285
5216,1122,1238,0,-0.015113308357824713,0,0,0,3,0.4831943171293762,5242
5217,908,1239,1,0.35136996512244845,1,1,1,0,-1.504314895069307,2446
5218,908,1241,0,-1.2774445836787656,0,0,0,0,-0.6850489739874083,3103
5219,908,1243,1,1.2064976032430856,2,0,0,2,1.3539759452164248,4271
5220,10,1245,1,-0.62591876415828,0,2,0,1,0.9285559131738974,2347
5221,28,1246,1,1.6137012404433893,1,1,2,0,-1.2799723000468803,5098
5222,102,1247,1,0.9621754209229036,0,2,0,1,1.069808658188018,6484
5223,108,1248,0,-0.9516816739185228,1,1,0,1,-1.4727407520661506,2392
5224,168,1249,0,1.6137012404433893,2,2,2,0,1.6963061272506461,6479
5225,177,1250,0,-0.5037576729981889,2,2,0,0,1.4437129832253957,2102
5226,196,1251,1,-0.5444780367182193,1,1,2,3,-1.481049737066981,4821
5227,201,1253,0,0.8400143297628127,0,2,1,1,-0.32776261895169184,5677
5228,212,1255,0,-1.0738427650786138,1,1,0,0,-1.4827115340671475,5761
5229,228,1256,1,-0.9516816739185228,0,0,1,2,0.8504514541660894,2993
5230,267,1257,1,-0.9924020376385531,0,0,0,2,-0.2995120699488677,5681
5231,276,1258,1,1.5729808767233588,2,2,2,0,1.656422999246659,4071
5232,340,1261,0,1.5729808767233588,2,2,1,0,0.06774506708784545,4698
5233,343,1262,0,1.4508197855632678,0,2,1,2,1.1811490571991479,5757
5234,357,1263,0,0.06632741908223598,0,2,0,2,1.3489905542159264,5503
5235,367,1264,0,-0.2594354906780068,0,2,1,2,0.6792863631489789,5156
5236,373,1266,0,-1.0331224013585834,1,1,0,3,-1.5225946620711341,4097
5237,384,1267,0,-0.5037576729981889,0,0,0,0,0.16745288709781284,5456
5238,398,1268,0,1.125056875803025,0,0,0,2,1.3755793062185846,4115
5239,400,1269,1,1.6137012404433893,1,1,2,2,-1.4694171580658184,5809
5240,415,1270,0,1.6137012404433893,0,0,1,1,1.3622849302172555,5832
5241,436,1271,0,-1.1552834925186746,1,1,0,3,-1.3132082400502028,3962
5242,465,1272,1,-0.6666391278783103,1,1,0,2,-1.4960059100684764,3677
5243,474,1273,0,1.2064976032430856,2,0,1,2,1.332372584214265,5061
5244,475,1274,0,-0.9109613101984924,0,2,0,3,-0.12668518193159078,4323
5245,515,1275,0,-0.055833672077855064,0,0,0,2,0.544680806135523,3031
5246,526,1276,0,1.5729808767233588,1,1,2,1,-1.517609271070636,4241
5247,540,1277,0,1.0436161483629645,1,1,2,3,-1.461108173064988,4758
5248,570,1278,1,1.5322605130033284,2,2,2,1,0.8438042661654253,5824
5249,572,1279,0,1.5729808767233588,2,2,2,2,0.8421424691652587,5054
5250,585,1280,0,1.4915401492832983,2,2,2,1,0.31036742911209936,4204
5251,617,1282,1,1.6137012404433893,2,2,2,0,1.7943521502604476,5475
5252,639,1283,0,-0.2594354906780068,0,2,0,1,0.7025515211513048,4038
5253,666,1284,0,0.025607055362205634,0,2,0,1,1.0049985751815391,4639
5254,679,1285,1,-0.9109613101984924,1,1,2,3,-1.4827115340671475,2836
5255,704,1286,0,1.002895784642934,2,2,2,1,1.2143849972024705,4421
5256,765,1287,0,-0.9109613101984924,1,1,0,2,-1.4478137970636586,2066
5257,789,1288,1,0.26992923768238775,1,1,1,3,-1.3481059770536914,3109
5258,802,1289,0,-0.8702409464784621,1,1,0,0,-1.477726143066649,4188
5259,837,1291,1,1.4508197855632678,0,2,2,0,0.682609957149311,4732
5260,919,1292,0,-0.5851984004382496,0,0,1,1,0.8255244991635975,2269
5261,1040,1294,0,-0.5851984004382496,2,0,0,3,-0.28289409994720643,2277
5262,1043,1295,1,0.7992939660427822,0,0,1,0,-0.4590445819648154,4298
5263,1088,1296,1,0.9621754209229036,2,2,2,3,1.697967924250812,4937
5264,1097,1297,0,0.5142514200025698,0,2,0,0,1.2924894562102784,2183
5265,1104,1298,0,1.4100994218432374,1,1,2,3,-1.2849576910473786,6466
5266,1110,1299,0,-1.1960038562387048,2,2,0,3,-0.9858342310174765,3610
5267,1121,1300,0,1.3286586944031769,0,0,0,0,1.141265929195161,4574
5268,1008,1301,0,1.247217966963116,0,2,2,3,0.08270124008934066,6438
5269,312,1302,1,-0.8702409464784621,1,1,2,3,-1.3215172250510334,5409
5270,312,1303,1,-1.2774445836787656,0,2,0,3,-0.1732154979362424,5824
5271,11,1304,0,0.9214550572028734,0,0,2,0,0.43334040712439253,6483
5272,92,1305,1,-0.30015585439803716,0,2,1,3,-0.32111543095102724,2499
5273,37,1307,0,1.6137012404433893,1,1,2,1,-1.3497677740538576,5613
5274,63,1308,1,1.3286586944031769,0,2,2,3,-0.6484894399837535,5712
5275,113,1310,1,-1.0331224013585834,1,1,0,3,-1.479387940066815,4954
5276,124,1311,0,1.6137012404433893,2,2,2,0,-0.00038860991896550476,4675
5277,157,1312,0,-0.46303730927815856,0,0,0,0,-0.33773340095268845,5763
5278,230,1313,0,-1.2367242199587352,1,1,0,0,-1.46443176706532,2107
5279,324,1314,0,-1.1552834925186746,0,0,0,2,0.9966895901807084,2757
5280,346,1316,0,1.6137012404433893,2,2,2,1,1.6963061272506461,5130
5281,359,1317,0,-1.0738427650786138,2,0,0,2,-0.5088984919697991,3672
5282,363,1318,0,0.7992939660427822,0,0,0,1,0.6327560471443273,6339
5283,433,1319,0,1.4915401492832983,0,0,0,0,1.0166311541827018,6132
5284,445,1321,0,-0.9924020376385531,0,0,0,0,0.3087056321119333,4899
5285,484,1322,0,1.247217966963116,0,0,0,0,0.8255244991635975,4438
5286,486,1323,0,1.125056875803025,2,2,1,1,1.722894879253304,5680
5287,488,1324,0,-0.8295205827584317,2,2,0,0,-0.3510277769540174,4474
5288,549,1325,0,-0.7888002190384014,1,1,0,3,-1.5109620830699715,5917
5289,578,1326,0,-0.4223169455581282,2,0,0,3,0.00958217208203114,4709
5290,720,1329,1,1.6137012404433893,1,1,2,0,-1.3530913680541898,4755
5291,723,1330,0,-1.2367242199587352,1,1,0,0,-1.5292418500717988,5355
5292,762,1331,1,0.3106496014024181,1,1,2,0,-1.4827115340671475,3556
5293,764,1332,1,0.47353105628253944,1,1,1,0,-1.4876969250676457,3743
5294,824,1333,0,1.5729808767233588,2,2,1,0,0.2073360151017999,5247
5295,860,1335,0,-0.2594354906780068,0,0,0,2,0.9584682591768874,4030
5296,914,1337,0,-1.2774445836787656,0,0,0,3,-1.341458789053027,5092
5297,949,1339,0,-1.1960038562387048,0,2,0,3,0.016229360082695727,2562
5298,820,1340,0,-0.7888002190384014,0,2,0,3,-0.47233895796614456,5530
5299,1078,1342,0,-1.2774445836787656,0,0,0,3,0.19736523310080326,4056
5300,1098,1343,1,-1.1552834925186746,0,0,0,3,-0.6484894399837535,2776
5301,530,1344,0,-1.2367242199587352,0,0,0,2,0.18407085709947407,2980
5302,767,1345,0,1.6137012404433893,2,2,2,1,1.4686399382278874,5758
5303,1092,1346,1,0.18848851024232702,1,1,0,3,-1.2733251120462157,5359
5304,21,1348,0,-0.38159658183809786,1,1,1,1,-1.4993295040688086,5916
5305,48,1350,1,0.3920903288424788,1,1,1,2,-1.5192710680708021,5091
5306,1083,1351,0,-0.015113308357824713,2,0,1,3,0.3319707901142591,2830
5307,116,1352,1,-0.4223169455581282,0,0,0,0,0.36686852711774764,4479
5308,153,1353,0,0.3920903288424788,0,0,0,1,-1.3181936310507012,4959
5309,162,1354,0,-0.9924020376385531,0,0,0,3,-0.6750781919864114,4909
5310,192,1355,1,1.3286586944031769,2,0,2,1,1.3140928172124378,4997
5311,215,1357,1,1.5322605130033284,2,2,2,0,0.8055829351616043,5650
5312,227,1358,1,-0.4223169455581282,1,1,0,1,-1.4827115340671475,2722
5313,260,1361,1,1.4100994218432374,2,0,2,0,-0.950936494013988,6314
5314,263,1362,0,-0.30015585439803716,1,1,0,1,-1.5142856770703037,2159
5315,192,1363,0,-0.5037576729981889,1,1,0,0,-1.5126238800701375,4137
5316,290,1364,1,-1.2367242199587352,2,0,0,1,-0.11837619693076015,5056
5317,300,1365,0,0.758573602322752,1,1,2,3,-1.4727407520661506,6097
5318,301,1366,1,0.5549717837226001,2,0,0,0,-0.9874960280176428,4829
5319,309,1368,1,-0.7888002190384014,0,0,0,3,-0.6900343649879066,5611
5320,325,1370,1,-0.2594354906780068,0,0,1,3,-0.47898614596680894,3386
5321,339,1372,1,-0.5444780367182193,1,1,0,2,-1.4876969250676457,5188
5322,365,1375,0,1.6137012404433893,2,2,2,0,0.719169491152966,6114
5323,390,1376,0,-0.5851984004382496,2,0,0,1,-0.2114368289400632,2812
5324,420,1379,0,-0.3408762181180675,0,0,0,2,0.9750862291785486,3192
5325,456,1381,0,0.5549717837226001,0,2,2,1,1.4669781412277214,5119
5326,458,1382,0,1.6137012404433893,2,2,2,0,1.4171242312227377,5294
5327,487,1384,0,1.5322605130033284,2,0,0,2,0.8670694241677506,5129
5328,483,1385,0,-1.2367242199587352,1,1,0,2,-1.491020519067978,2822
5329,536,1386,0,-0.055833672077855064,0,2,0,1,0.05445069108651675,3282
5330,569,1388,1,-0.6666391278783103,2,0,0,0,1.1944434332004772,3337
5331,581,1389,1,0.7992939660427822,1,1,2,1,-1.3015756610490399,5662
5332,598,1390,1,-0.7888002190384014,1,1,0,3,-1.4926823160681442,2928
5333,673,1391,0,0.10704778280226633,1,1,1,3,-1.462769970065154,4261
5334,680,1392,0,1.0843365120829946,0,0,2,2,1.0315873271841969,5470
5335,686,1393,0,1.6137012404433893,0,0,0,2,0.9933659961803764,5943
5336,718,1395,0,0.6771328748826912,2,2,2,1,1.392197276220246,5948
5337,758,1396,0,-1.2367242199587352,0,0,0,3,-0.62854787598176,2245
5338,768,1397,0,-0.46303730927815856,0,0,0,2,1.3157546142126038,4934
5339,769,1398,0,0.880734693482843,0,0,1,2,-0.3094828519498643,4521
5340,781,1400,0,-1.2774445836787656,2,0,0,2,-0.12003799393092641,4592
5341,785,1401,0,-1.0738427650786138,2,0,0,2,0.47156173812821356,4093
5342,810,1403,1,0.6771328748826912,2,0,1,1,1.476948923228718,6005
5343,828,1404,1,0.9621754209229036,2,0,2,1,-0.1150526029304281,4173
5344,836,1405,0,0.9621754209229036,2,0,0,2,1.0664850641876853,5679
5345,838,1406,1,-1.0738427650786138,0,2,2,3,-0.8046983579993692,2866
5346,841,1407,0,-0.015113308357824713,1,1,1,3,-1.4943441130683104,4636
5347,845,1408,1,0.7178532386027215,2,0,1,2,1.4453747802255617,4972
5348,850,1409,1,1.0436161483629645,0,2,1,0,1.3390197722149297,5870
5349,930,1410,1,1.3286586944031769,2,2,2,3,0.8537750481664219,5509
5350,932,1411,0,1.2879383306831464,2,2,2,1,0.719169491152966,6474
5351,940,1412,0,1.369379058123207,2,0,2,0,0.07106866108817798,5546
5352,948,1413,0,0.22920887396235737,2,2,1,2,1.5268028332337018,5461
5353,991,1414,0,-0.5037576729981889,1,1,1,3,-1.4876969250676457,3585
5354,1044,1416,0,1.2879383306831464,0,2,1,2,1.2409737492051283,6100
5355,1063,1418,0,1.125056875803025,0,2,1,1,0.179085466098976,4260
5356,1083,1420,1,0.7178532386027215,2,2,1,0,0.5081212721318681,5823
5357,1102,1422,0,1.6137012404433893,2,0,2,2,-0.5172074769706297,4700
5358,1107,1423,0,1.125056875803025,1,1,2,0,-1.4710789550659844,5848
5359,1115,1424,0,0.5549717837226001,2,2,2,3,-0.8811410200070108,2653
5360,17,1425,1,1.4915401492832983,0,0,2,1,-0.32610082195152557,4175
5361,33,1426,0,-0.055833672077855064,0,2,0,0,1.0581760791868549,3364
5362,142,1427,1,-0.5444780367182193,1,1,1,3,-1.491020519067978,5964
5363,208,1428,1,1.5729808767233588,1,1,2,1,-1.491020519067978,6015
5364,281,1429,0,-0.8295205827584317,2,0,0,2,0.6593447991469852,2499
5365,376,1431,0,0.47353105628253944,0,2,1,0,0.6809481601491449,2292
5366,489,1432,1,0.9621754209229036,2,2,2,1,0.5480044001358552,5907
5367,285,1433,0,1.6137012404433893,2,2,2,0,1.6863353452496495,4697
5368,791,1435,0,-0.8702409464784621,2,0,0,0,0.4732235351283796,3885
5369,1039,1437,0,-0.7073594915983407,0,0,0,2,0.9933659961803764,5868
5370,1075,1438,0,1.6137012404433893,1,1,2,3,-1.461108173064988,4626
5371,810,1439,0,0.9621754209229036,0,0,2,1,-0.17487729493640844,5477
5372,382,1440,0,1.2879383306831464,1,1,2,0,-1.4860351280674797,4309
5373,850,1441,0,0.06632741908223598,0,0,0,2,1.1861344481996465,3744
5374,291,1443,0,0.10704778280226633,1,1,1,0,-1.4677553610656522,2858
5375,845,1444,0,-0.4223169455581282,1,1,1,1,-1.477726143066649,2768
5376,855,1446,0,-0.9516816739185228,2,0,1,3,-0.8379342980026917,3755
5377,855,1448,0,-0.38159658183809786,1,1,1,3,-1.4727407520661506,3434
5378,855,1450,0,1.4508197855632678,1,1,2,0,-1.3132082400502028,4571
5379,855,1451,0,0.025607055362205634,0,0,0,2,0.8803638001690798,3296
5380,855,1452,0,-0.055833672077855064,2,2,0,0,0.25552812810661757,3175
5381,855,1454,0,0.9621754209229036,1,1,2,0,-1.4976677070686424,4831
5382,855,1456,1,1.369379058123207,2,2,1,2,0.3436033691154218,6123
5383,855,1457,1,1.6137012404433893,1,1,2,0,-1.3215172250510334,4275
5384,855,1458,0,0.06632741908223598,0,0,0,1,0.14584952609565352,4478
5385,855,1459,1,1.0436161483629645,0,0,0,2,0.8903345821700764,6423
5386,855,1461,0,0.18848851024232702,0,0,2,1,-0.9625690730151509,5658
5387,855,1462,0,1.5729808767233588,2,2,2,1,1.608230886241842,4955
5388,855,1463,1,-1.2774445836787656,1,1,1,1,-1.4926823160681442,2618
5389,855,1464,1,1.5729808767233588,1,1,2,1,-1.4943441130683104,5819
5390,855,1465,1,0.10704778280226633,1,1,1,2,-1.491020519067978,2334
5391,855,1466,1,-1.0738427650786138,1,1,1,3,-1.4976677070686424,4122
5392,855,1468,1,1.4915401492832983,0,2,1,0,-0.18817167093773737,5846
5393,855,1470,0,0.8400143297628127,0,2,1,2,0.8770402061687477,6439
5394,29,1472,0,-1.1145631287986442,0,0,0,2,0.13920233809498894,5536
5395,855,1473,1,-1.2367242199587352,0,0,0,3,-0.43910301796282214,4057
5396,597,1474,1,1.2064976032430856,1,1,2,3,-1.341458789053027,4889
5397,64,1475,0,-0.5444780367182193,0,0,0,2,1.0648232671875193,3249
5398,14,1476,0,-0.9516816739185228,0,0,0,3,0.17576187209864347,3522
5399,35,1477,0,0.8400143297628127,1,1,2,1,-1.504314895069307,5625
5400,59,1478,0,-1.1145631287986442,0,0,0,3,0.464914550127549,2610
5401,75,1479,1,1.5729808767233588,2,0,1,2,0.14751132309581955,5546
5402,87,1480,0,-1.2774445836787656,1,1,0,3,-1.502653098069141,5607
5403,118,1482,0,1.6137012404433893,0,0,2,2,1.2924894562102784,6088
5404,126,1483,0,-1.1552834925186746,2,0,0,3,-0.33440980695235617,3475
5405,147,1484,0,1.0843365120829946,0,0,2,1,-0.35268957395418365,4293
5406,182,1486,0,-0.055833672077855064,0,0,0,2,0.6676537841478158,5603
5407,185,1487,0,-1.1960038562387048,1,1,0,0,-1.4876969250676457,3985
5408,200,1489,0,0.6771328748826912,0,2,1,1,1.1462513201956595,4995
5409,211,1490,0,-1.2367242199587352,1,1,0,3,-1.5093002860698053,5863
5410,264,1492,0,0.9214550572028734,2,0,1,2,0.9966895901807084,6021
5411,270,1493,1,1.6137012404433893,2,2,2,1,1.638143232244832,6254
5412,278,1494,0,0.14776814652229667,0,0,0,0,0.33695618111475767,5041
5413,280,1495,1,-0.9109613101984924,1,1,0,0,-1.4943441130683104,3196
5414,335,1497,1,1.6137012404433893,2,2,2,0,0.534710024134526,6317
5415,338,1498,0,-0.1779947632379461,0,2,0,0,-0.33607160395252245,3185
5416,374,1499,0,0.22920887396235737,2,0,0,0,0.895319973170575,3676
5417,379,1500,0,1.1657772395230555,2,2,1,2,1.789366759259949,5536
5418,383,1501,1,0.7992939660427822,1,1,2,3,-1.3364733980525287,5535
5419,756,1502,0,1.4100994218432374,1,1,1,3,-1.505976692069473,5343
5420,389,1503,1,0.06632741908223598,2,2,2,1,1.7079387062518092,5104
5421,392,1504,0,0.880734693482843,2,2,2,2,0.5264010391336954,4231
5422,383,1505,0,-1.2774445836787656,1,1,0,0,-1.477726143066649,4215
5423,582,1509,1,0.5549717837226001,0,0,0,2,1.1645310871974868,2405
5424,615,1512,1,0.9214550572028734,2,2,1,1,0.3402797751150897,5011
5425,668,1513,0,-1.2774445836787656,1,1,0,3,-1.491020519067978,5057
5426,690,1514,0,1.2879383306831464,2,0,1,1,0.5164302571326987,4270
5427,719,1516,0,1.0436161483629645,2,2,2,2,0.6493740171459885,5724
5428,722,1517,0,0.9621754209229036,0,2,1,0,-0.35601316795451593,6445
5429,726,1518,1,1.6137012404433893,2,2,2,1,1.3340343812144315,5169
5430,734,1520,0,1.6137012404433893,0,0,1,1,1.0797794401890146,6156
5431,744,1521,0,-0.4223169455581282,0,0,0,2,0.6078290921418354,5357
5432,185,1524,0,0.26992923768238775,0,2,0,0,-0.7864185909975417,3618
5433,833,1525,0,-0.8295205827584317,0,0,0,0,-0.6567984249845842,4998
5434,851,1526,0,0.880734693482843,2,0,2,0,0.32532360211359457,4544
5435,941,1527,0,-0.5851984004382496,2,2,1,3,-0.8163309370005319,4624
5436,971,1528,0,-0.015113308357824713,2,2,1,3,0.19071804510013865,5870
5437,973,1529,0,0.35136996512244845,1,1,1,3,-1.4960059100684764,5678
5438,976,1530,1,1.4100994218432374,1,1,2,0,-1.3331498040521963,4444
5439,990,1531,0,1.3286586944031769,2,0,0,2,1.3124310202122718,5089
5440,998,1532,0,-0.30015585439803716,2,2,0,0,0.4516201741262198,4855
5441,1070,1534,0,1.4100994218432374,0,2,1,1,1.4935668932303794,4017
5442,1099,1536,0,0.43281069256250915,2,0,0,1,-1.0406735320229585,4757
5443,1125,1537,0,-0.3408762181180675,2,0,0,2,0.9917041991802098,3667
5444,821,1539,1,1.4915401492832983,1,1,2,0,-1.481049737066981,5463
5445,821,1540,1,0.18848851024232702,1,1,1,0,-1.477726143066649,4186
5446,821,1541,1,-0.5037576729981889,2,2,2,1,-0.84291968900319,3899
5447,3,1542,0,-1.0331224013585834,0,0,0,0,0.14584952609565352,4320
5448,78,1545,0,0.35136996512244845,0,0,1,2,-0.44575020596348647,5622
5449,79,1546,0,0.880734693482843,2,0,1,1,1.1728400721983174,4478
5450,123,1548,0,1.4915401492832983,1,1,2,1,-1.477726143066649,4042
5451,138,1549,0,0.8400143297628127,0,2,1,1,0.9867188081797118,5452
5452,148,1550,1,-0.5851984004382496,0,0,1,1,-0.6102681089799328,4003
5453,169,1551,0,1.2879383306831464,2,2,2,1,1.3057838322116073,4337
5454,927,1553,0,-0.5037576729981889,0,0,0,1,-1.3248408190513656,5942
5455,184,1554,1,1.002895784642934,2,2,1,3,-0.17155370093607614,4778
5456,218,1555,0,1.247217966963116,2,0,2,1,1.4536837652263923,6453
5457,225,1556,1,-0.7888002190384014,2,2,2,3,-0.8046983579993692,2898
5458,265,1557,0,0.6364125111626608,0,0,1,0,-0.1931570619382357,4815
5459,279,1559,1,1.002895784642934,1,1,2,3,-1.462769970065154,4937
5460,311,1560,0,1.5729808767233588,0,2,1,0,1.608230886241842,4068
5461,317,1561,1,-1.0331224013585834,0,0,0,2,-0.5305018529719588,4785
5462,331,1562,0,-0.6666391278783103,0,0,0,0,-0.056889707924613786,3214
5463,341,1563,0,0.06632741908223598,0,0,0,2,1.1994288242009752,5891
5464,353,1565,0,-0.6666391278783103,0,0,0,3,0.5247392421335293,5183
5465,364,1566,1,0.6364125111626608,2,0,1,0,-0.012021188920128179,2545
5466,366,1567,1,1.0436161483629645,0,2,1,1,0.3469269631157543,4559
5467,388,1568,0,1.6137012404433893,2,2,2,0,0.6693155811479823,4447
5468,391,1569,0,-1.0331224013585834,1,1,0,3,-1.5109620830699715,4764
5469,437,1573,0,-0.0965540357978854,2,2,1,1,0.32864719611392706,5616
5470,444,1574,0,-0.055833672077855064,0,0,0,1,-0.18983346793790365,5841
5471,447,1575,0,0.5549717837226001,0,2,1,1,0.14418772909548702,3856
5472,470,1576,0,0.7178532386027215,1,1,2,3,-1.4694171580658184,4745
5473,485,1577,0,-0.1779947632379461,0,2,0,0,0.39179548212023946,2085
5474,514,1578,0,1.369379058123207,2,2,2,0,-0.07516947492644105,4165
5475,557,1580,1,0.35136996512244845,0,0,0,0,1.001674981181207,3539
5476,565,1581,0,1.6137012404433893,0,2,2,0,1.5583769762368582,4406
5477,603,1582,0,-1.0331224013585834,1,1,1,3,-1.491020519067978,2750
5478,604,1583,1,0.22920887396235737,1,1,0,3,-1.4727407520661506,5587
5479,577,1584,0,0.47353105628253944,2,0,1,2,1.3722557122182522,4588
5480,588,1585,1,0.5956921474426305,2,2,1,0,1.6182016682428386,3729
5481,621,1586,1,0.8400143297628127,0,2,0,2,0.9235705221733989,4700
5482,624,1587,0,-1.1552834925186746,0,0,0,2,0.0278619390838584,4552
5483,626,1588,0,-0.5037576729981889,0,0,0,2,0.6510358141461546,4915
5484,643,1590,0,1.002895784642934,0,0,1,1,0.21065960910213194,5462
5485,656,1591,0,0.47353105628253944,2,2,0,2,0.677624566148813,2672
5486,694,1592,0,-0.3408762181180675,0,0,0,3,-0.5005895069689685,5832
5487,698,1593,1,-0.7073594915983407,2,0,0,0,-1.1486903370337564,5825
5488,783,1598,0,-0.3408762181180675,2,2,0,1,-0.27957050594687416,5128
5489,852,1600,0,0.025607055362205634,0,0,0,2,1.422109622223236,4800
5490,915,1601,1,1.0436161483629645,1,1,2,3,-1.4926823160681442,6440
5491,921,1602,1,1.6137012404433893,2,0,2,0,1.0349109211845293,4213
5492,926,1603,0,1.5729808767233588,1,1,2,3,-1.3597385560548543,6166
5493,1002,1605,0,0.758573602322752,2,2,2,1,0.6344178441444933,5703
5494,1060,1607,0,1.6137012404433893,2,2,2,1,0.6659919871476498,4240
5495,1074,1609,1,-0.748079855318371,2,2,2,0,0.37683930911874425,2045
5496,1093,1610,1,1.6137012404433893,2,2,2,3,0.32532360211359457,4703
5497,1124,1611,1,-0.4223169455581282,0,0,0,2,-0.8495668770038544,3288
5498,19,1612,0,-1.2367242199587352,0,0,0,2,0.4915033021302069,5965
5499,91,1613,0,-0.7073594915983407,1,1,0,3,-1.5009913010689746,3195
5500,179,1614,1,0.758573602322752,1,1,2,1,-1.502653098069141,5974
5501,186,1615,0,1.5322605130033284,2,2,2,1,-0.8512286740040206,5840
5502,199,1616,1,1.5729808767233588,1,1,2,0,-1.4843733310673135,5043
5503,207,1617,1,0.26992923768238775,0,2,0,1,1.1695164781979852,4447
5504,248,1618,1,1.1657772395230555,2,0,0,2,-0.16490651293541178,5381
5505,271,1619,0,0.7992939660427822,2,0,0,0,-0.4989277099688025,6334
5506,342,1621,0,1.2879383306831464,2,2,1,3,1.4536837652263923,4576
5507,422,1622,0,1.2064976032430856,0,2,2,1,-0.15327393393424887,4404
5508,464,1623,0,-0.0965540357978854,1,1,2,3,-1.5192710680708021,2347
5509,535,1625,0,1.247217966963116,2,2,1,0,0.6394032351449919,5688
5510,539,1626,0,-1.2774445836787656,0,0,0,1,-0.6717545979860794,5825
5511,571,1627,0,-0.7073594915983407,0,2,0,2,1.285842268209614,5640
5512,579,1628,1,-0.21871512695797646,2,0,1,1,0.5280628361338618,5856
5513,594,1629,1,-1.1552834925186746,2,0,0,3,-0.25131995694405,2421
5514,620,1630,0,1.6137012404433893,2,0,2,2,1.5284646302338678,4848
5515,798,1631,0,0.5142514200025698,1,1,1,1,-1.33148800705203,5644
5516,817,1632,0,0.5142514200025698,2,2,0,2,1.07313225218835,4735
5517,139,1633,0,0.14776814652229667,2,2,1,3,0.3851482941195749,4771
5518,937,1635,0,-1.2774445836787656,1,1,0,3,-1.5242564590713006,4480
5519,965,1636,0,-0.6666391278783103,0,0,0,0,0.32200000811326246,5111
5520,1018,1639,0,1.5729808767233588,2,2,2,1,0.6526976111463211,5619
5521,1031,1640,1,-0.9109613101984924,1,1,0,3,-1.341458789053027,4458
5522,1077,1641,1,-0.5037576729981889,1,1,2,3,-1.4860351280674797,4328
5523,432,1644,0,-1.1552834925186746,0,0,0,1,-0.3078210549496983,2328
5524,994,1647,0,-0.13727439951791576,0,0,0,2,0.6493740171459885,2217
5525,713,1648,0,-1.2367242199587352,2,0,0,2,1.1778254631988159,4855
5526,995,1649,0,-0.13727439951791576,1,1,2,3,-1.5076384890696393,2265
5527,562,1,0,-0.7888002190384014,1,1,0,2,-1.4744025490663168,2486
5528,562,2,0,1.0843365120829946,2,0,0,2,0.9966895901807084,5238
5529,562,5,0,-0.5851984004382496,0,0,0,0,-0.6784017859867437,2935
5530,562,6,1,-0.62591876415828,2,0,0,3,0.32532360211359457,4451
5531,562,7,0,0.5956921474426305,0,0,2,2,0.2937494591104381,4795
5532,562,10,1,-0.5444780367182193,0,0,0,1,-0.48729513096763954,5749
5533,562,12,1,1.4508197855632678,0,0,2,2,-0.39091090495800446,5583
5534,562,13,0,-1.2367242199587352,1,1,0,0,-1.4926823160681442,4107
5535,562,14,0,-1.0331224013585834,0,0,1,1,-1.343120586053193,4665
5536,562,15,0,-0.5851984004382496,1,1,0,3,-1.502653098069141,2386
5537,562,16,0,1.5729808767233588,1,1,2,1,-1.3198554280508674,6334
5538,562,17,0,-0.7888002190384014,2,0,0,1,0.9651154471775519,5870
5539,562,19,0,1.6137012404433893,0,0,2,0,1.2958130502106107,4655
5540,562,20,1,1.369379058123207,0,0,2,1,-0.2662761299455452,5748
5541,562,21,1,-0.3408762181180675,1,1,1,1,-1.461108173064988,4654
5542,562,23,1,0.9621754209229036,1,1,2,3,-1.3397969920528607,5577
5543,562,24,0,-0.4223169455581282,1,1,1,0,-1.3015756610490399,2628
5544,562,28,0,0.3920903288424788,2,0,0,0,-0.1698919039359101,3048
5545,562,29,1,1.6137012404433893,2,2,2,0,0.6161380771426661,4505
5546,562,30,0,-0.8295205827584317,0,2,0,1,0.4915033021302069,3445
5547,562,31,0,1.5729808767233588,1,1,2,0,-1.3397969920528607,4766
5548,562,32,0,-0.2594354906780068,1,1,1,3,-1.5142856770703037,3656
5549,562,33,1,-1.0331224013585834,2,0,0,3,-1.1619847130350858,4236
5550,562,34,1,-1.0738427650786138,0,0,0,3,-0.640180454982923,5450
5551,562,36,0,0.758573602322752,0,0,0,1,-1.153675728034255,5045
5552,562,37,1,1.6137012404433893,2,2,2,0,0.0295237360840249,4934
5553,562,40,0,0.5956921474426305,2,2,2,3,0.3087056321119333,2831
5554,562,42,0,1.2064976032430856,0,2,1,0,1.5284646302338678,5166
5555,562,43,1,-0.6666391278783103,1,1,2,3,-1.4976677070686424,5293
